material_code,material_name,modelnum,huid_productline_name,baseunit_number,baseunit_name,group_name,group_type,materialattr,purchase_fixedleadtime,purchase_huid_batchqty,purchase_huid_minlotsize,product_fixedleadtime,material_standard_price,product_status
165-001434,YN402_电池盖扭簧,304不锈钢扭簧，0.5*3.0mm，10圈，120度，脚长7mm,无人机,pcs,个,原材料-组装料,加工零部件（外壳、硅胶按键、标签等）,外购,28.00,,,1.00,,未上架
539-000523,贴片电阻,"30k,0805,1%",公用物料,pcs,个,原材料-电子料,电阻,外购,84.00,,,1.00,0.005311,未上架
165-001559,YN501_导电泡棉C,38mm*7mm*4mm,自动驾驶,pcs,个,原材料-组装料,加工零部件（外壳、硅胶按键、标签等）,外购,21.00,,,1.00,,未上架
795-001196,尼龙防水接头白色-M10,白色M10x1.5,无人车,pcs,个,原材料-组装料,通用机械零件,外购,28.00,,,1.00,0.192100,未上架
321-000498,YS210_自研IMU模块_P1_PCB,YS210_IMU_P1_PCB,自动驾驶,pcs,个,原材料-电子料,印刷线路板,外购,45.00,,,1.00,1.499962,未上架
165-003432,WH300电调板电容导热垫,8w.导热硅胶,无人车,pcs,个,原材料-组装料,加工零部件（外壳、硅胶按键、标签等）,外购,14.00,,,1.00,3.510006,未上架
358-000103,P沟道MOS管,MP3401LT1G,公用物料,pcs,个,原材料-电子料,晶体管,外购,126.00,,,1.00,0.110853,未上架
165-003413,作业配电盒密封圈,EPDM,无人车,pcs,个,原材料-组装料,加工零部件（外壳、硅胶按键、标签等）,外购,35.00,,,1.00,10.000048,未上架
356-000139,MMCX母座加高型,MMCX-3.5x11.9,公用物料,pcs,个,原材料-组装料,连接器1（电子）,外购,28.00,,,1.00,,未上架
725-000030,贴片陶瓷电容,"4.7nF,50V,0402,10%",公用物料,pcs,个,原材料-电子料,电容,外购,126.00,,,1.00,0.003503,未上架
539-000384,贴片电阻,"330R,0805,1%,125mW",公用物料,pcs,个,原材料-电子料,电阻,外购,84.00,,,1.00,0.005311,未上架
588-000793,YN608_作业接口板_P0_PCBA,,无人车,pcs,个,原材料-半成品,已贴线路板,委外,1.00,,,1.00,,未上架
363-000564,前接口板供电线束,,无人车,pcs,个,原材料-包装料,线束（包装线束）,外购,35.00,,,1.00,17.500875,未上架
972-000630,LDO,TGM2203-3.0YN3LG,公用物料,pcs,个,原材料-电子料,集成电路1（IC）,外购,64.00,,,1.00,0.380019,未上架
606-000015,2号自封袋,2号自封袋，加厚,公用物料,pcs,个,原材料-包装料,包装材料,外购,14.00,,,1.00,,未上架
539-000205,贴片电阻,"27K,0402,1%",公用物料,pcs,个,原材料-电子料,电阻,外购,35.00,,,1.00,0.001469,未上架
849-000795,M3*7不锈钢十字圆头机牙螺丝(半圈带耐落),M3*7不锈钢十字圆头机牙螺丝(半圈带耐落),公用物料,pcs,个,原材料-组装料,五金件,外购,17.00,,,1.00,,未上架
539-000064,贴片电阻,"470R,0402,1%",公用物料,pcs,个,原材料-电子料,电阻,外购,84.00,,,1.00,0.001921,未上架
364-000050,贴片可恢复保险丝,TMD1210P010TF/90,公用物料,pcs,个,原材料-电子料,保险丝&蜂鸣器类,外购,112.00,,,1.00,,未上架
353-000178,作业装置,,无人车,pcs,个,原材料-半成品,VH300无人车,自制,,,,1.00,,未上架
972-000301,与门,TN74LVC1G08DBVR,公用物料,pcs,个,原材料-电子料,集成电路1（IC）,外购,42.00,,,1.00,0.109949,未上架
165-000081,防水透气膜,外径50mm 胶边2mm 厚度0.75mm，胶边3mm，黑色,智能播种,pcs,个,原材料-组装料,加工零部件（外壳、硅胶按键、标签等）,外购,21.00,,,1.00,2.044961,未上架
539-000386,贴片电阻,"150R,1206,1%",公用物料,pcs,个,原材料-电子料,电阻,外购,84.00,,,1.00,0.010961,未上架
363-000541,WH300电调霍尔温度信号线,,无人车,pcs,个,原材料-包装料,线束（包装线束）,外购,28.00,,,1.00,15.900569,未上架
725-000018,贴片陶瓷电容,"22uF,16V,1206,10%",公用物料,pcs,个,原材料-电子料,电容,外购,56.00,,,1.00,0.103960,未上架
725-000020,贴片钽电解电容,6TPE100MAZB,公用物料,pcs,个,原材料-电子料,电容,外购,140.00,,,1.00,1.299952,未上架
554-000070,线性稳压器,TGM2225-5.0XK3G/TR,公用物料,pcs,个,原材料-电子料,稳压器,外购,70.00,,,1.00,0.849986,未上架
972-000772,LPDDR4/4X,NT53E2G32D4DE-146 AAT:C,公用物料,pcs,个,原材料-电子料,集成电路1（IC）,外购,112.00,,,1.00,1490.000033,未上架
527-000050,贴片有源晶振,OXETGLJANF-27MHZ,公用物料,pcs,个,原材料-电子料,晶体振荡器,外购,98.00,,,1.00,1.199947,未上架
356-000387,12PIN 双排卧插线对板连接器2.0pitch,ZZKA2006WR-2x6P,公用物料,pcs,个,原材料-组装料,连接器1（电子）,外购,25.00,,,1.00,0.180009,未上架
795-000968,YC632离心电机,L*W*H：φ69*72mm； 外壳材质：6061铝，表面氧化黑色,无人机,pcs,个,原材料-组装料,通用机械零件,外购,42.00,,,1.00,240.000022,未上架
165-002066,YS508机尾雷达散热片3,6W导热硅胶垫，尺寸：12*7*2.8mm,无人机,pcs,个,原材料-组装料,加工零部件（外壳、硅胶按键、标签等）,外购,14.00,,,1.00,,未上架
525-000208,590机尾上外罩组件_橙色,,无人机,pcs,个,原材料-半成品,HD580组件整机,自制,,,,1.00,,未上架
363-000558,后分电盒正极线束,,无人车,pcs,个,原材料-包装料,线束（包装线束）,外购,35.00,,,1.00,131.667600,未上架
972-000661,视频编解码芯片,OVP6158C,公用物料,pcs,个,原材料-电子料,集成电路1（IC）,外购,56.00,,,1.00,6.499986,未上架
353-000036,喷洒离心电机模组,,无人车,pcs,个,原材料-组装料,VH300无人车,委外,1.00,,,1.00,,未上架
165-002375,YN403_SIM卡盖板,59.88*12.17*4.22mm，黑色，PC+ABS，晒纹，丝印LOG,自动驾驶,pcs,个,原材料-组装料,加工零部件（外壳、硅胶按键、标签等）,外购,28.00,,,1.00,,未上架
358-000039,P沟道MOS管,BOSS21115C,公用物料,pcs,个,原材料-电子料,晶体管,外购,140.00,,,1.00,0.210745,未上架
539-000198,贴片电阻,"15K,0402,1%",公用物料,pcs,个,原材料-电子料,电阻,外购,35.00,,,1.00,0.001243,未上架
356-000381,大电流DC插座,EC081A-6320R100-0BDP,公用物料,pcs,个,原材料-组装料,连接器1（电子）,外购,25.00,,,1.00,1.020051,未上架
994-000408,YN580称重传感器线束,,无人机,pcs,个,原材料-组装料,线束（组装线束）,外购,35.00,,,1.00,,未上架
849-001292,M3*8_平头内六角沉头螺栓,M3*8 45#,无人车,pcs,个,原材料-组装料,五金件,外购,1.00,,,1.00,0.071642,未上架
725-000225,贴片陶瓷电容,"220nF,10V,0402,10%",公用物料,pcs,个,原材料-电子料,电容,外购,98.00,,,1.00,0.005650,未上架
849-001177,前车架总成,"R235,哑光黑RAL 9011",无人车,pcs,个,原材料-组装料,五金件,外购,1.00,,,1.00,480.000044,未上架
454-000130,瞬态抑制二极管,SMAJ7.0CA,公用物料,pcs,个,原材料-电子料,二极管,外购,56.00,,,1.00,0.077970,未上架
849-001231,作业圆管立柱,R235，哑光黑RAL 9011,无人车,pcs,个,原材料-组装料,五金件,外购,1.00,,,1.00,154.999953,未上架
356-000197,无线机具电池连接器（LHE）,B1501-TR02,公用物料,pcs,个,原材料-组装料,连接器1（电子）,外购,1.00,,,1.00,,未上架
795-000887,YN403主板电源屏蔽罩支架,洋白铜，外观尺寸：26.9*22.3*2.57mm，厚度0.2mm,自动驾驶,pcs,个,原材料-组装料,通用机械零件,外购,21.00,,,1.00,0.900045,未上架
849-001183,外壳后上盖板总成,"R235,哑光黑RAL 9011",无人车,pcs,个,原材料-组装料,五金件,外购,1.00,,,1.00,159.999977,未上架
795-000446,YN540pro旋转雷达BTB连接器压片2,不锈钢片，L*W*H=21*5*0.3mm,无人机,pcs,个,原材料-组装料,通用机械零件,外购,28.00,,,1.00,,未上架
165-002323,YN525_外关节4号,"""L*W*H：740*56*76mm，材质：QA66+30%CF,黑色;内嵌“YN525关节轴套”模内注塑：外径50mm，壁厚1.5mm碳管""",无人机,pcs,个,原材料-组装料,加工零部件（外壳、硅胶按键、标签等）,外购,21.00,,,1.00,,未上架
454-000333,肖特基二极管,1N4148WS,公用物料,pcs,个,原材料-电子料,二极管,外购,70.00,,,1.00,0.030962,未上架
795-000358,航电散热硅胶垫4,6W导热硅胶，14*14*1mm，浅灰色,无人机,pcs,个,原材料-组装料,通用机械零件,外购,14.00,,,1.00,,未上架
165-001907,实木栈板,,无人机,pcs,个,原材料-组装料,加工零部件（外壳、硅胶按键、标签等）,外购,14.00,,,1.00,,未上架
795-000613,屏蔽罩,UA500屏蔽罩T,智能定位,pcs,个,原材料-组装料,通用机械零件,外购,84.00,,,1.00,,未上架
972-000412,NMOS负载开关,DPS3552QN16,公用物料,pcs,个,原材料-电子料,集成电路1（IC）,外购,28.00,,,1.00,0.660033,未上架
725-000228,贴片电解电容,VH1A221ME058000CE0,公用物料,pcs,个,原材料-电子料,电容,外购,84.00,,,1.00,0.118989,未上架
849-001265,M10*55_外六角法兰面螺栓,M10*1.5*55  10.9级黑色达克罗,无人车,pcs,个,原材料-组装料,五金件,外购,1.00,,,1.00,0.760038,未上架
588-000599,YN580_BACK CONTROL BOARD_P2_PCBA(匹配自研电调),YN580_BACK CONTROL BOARD_P2_PCBA(匹配自研电调),无人机,pcs,个,原材料-半成品,已贴线路板,委外,10.00,,,1.00,,未上架
356-000499,2x2排针连接器,2*2PIN 双排排针，SMT，2.54间距,公用物料,pcs,个,原材料-组装料,连接器1（电子）,外购,24.00,,,1.00,0.349961,未上架
994-000592,508_电源+前轮转角连接线（95%编织套管）,主线长2米，端子线长2米，陀螺仪角度传感器1.5米，95%疏密度编织套管,自动驾驶,pcs,个,原材料-组装料,线束（组装线束）,外购,35.00,,,1.00,,未上架
363-000554,电池输出及通讯线束,,无人车,pcs,个,原材料-包装料,线束（包装线束）,外购,35.00,,,1.00,302.544053,未上架
994-000724,WH300探照灯线束,附带2根22#线，长度26mm，两边剥皮上锡，剥皮上锡长度3mm,无人车,pcs,个,原材料-组装料,线束（组装线束）,外购,35.00,,,1.00,,未上架
539-000055,贴片低阻值采样电阻,QE1206FKE470R01Z,公用物料,pcs,个,原材料-电子料,电阻,外购,140.00,,,1.00,0.269957,未上架
972-000338,LDO,CL9161G-33BARN,公用物料,pcs,个,原材料-电子料,集成电路1（IC）,外购,42.00,,,1.00,0.100005,未上架
972-000121,定位导航模块,NXT906B,公用物料,pcs,个,原材料-电子料,集成电路1（IC）,外购,42.00,,,1.00,,未上架
539-000447,贴片电阻,"107K,0402,1%",公用物料,pcs,个,原材料-电子料,电阻,外购,98.00,,,1.00,0.001921,未上架
356-000175,单排卧贴插座,532610271,公用物料,pcs,个,原材料-组装料,连接器1（电子）,外购,120.00,,,1.00,0.774276,未上架
539-000001,贴片电阻,"0R,0402,1%",公用物料,pcs,个,原材料-电子料,电阻,外购,84.00,,,1.00,0.002034,未上架
165-000239,801 4.3寸显示屏,"4.3寸规格尺寸,FPC排线50MM，涂屏蔽层",监测终端,pcs,个,原材料-组装料,加工零部件（外壳、硅胶按键、标签等）,外购,42.00,,,1.00,25.200017,未上架
733-000109,贴片电感,TWPA4030S100MT,公用物料,pcs,个,原材料-电子料,电感,外购,42.00,,,1.00,0.142945,未上架
356-000311,MMCX母座加高型,MMCX-KE-351A,公用物料,pcs,个,原材料-组装料,连接器1（电子）,外购,30.00,,,1.00,1.699972,未上架
972-000531,DDR3L,JS46TR16128DL-125KBLA1,公用物料,pcs,个,原材料-电子料,集成电路1（IC）,外购,112.00,,,1.00,,未上架
308-000011,YN525机架组件,,无人机,pcs,个,原材料-半成品,HD525整机,自制,1.00,,,1.00,,未上架
588-000555,YC621_药箱控制板_P1_S01_PCBA,YC621_SPRINKLER_P1_S01_PCBA,无人机,pcs,个,原材料-半成品,已贴线路板,委外,10.00,,,1.00,,未上架
972-000744,PMIC,SK809-5A,公用物料,pcs,个,原材料-电子料,集成电路1（IC）,外购,28.00,,,1.00,6.599991,未上架
165-002515,150电调MOS面导热垫4,材质:8W导热硅胶，厚度3mm,无人机,pcs,个,原材料-组装料,加工零部件（外壳、硅胶按键、标签等）,外购,14.00,,,1.00,1.671496,未上架
849-001180,前上装外壳焊接总成,R235 哑光黑RAL 0011 灰白哑光RAL 7047,无人车,pcs,个,原材料-组装料,五金件,外购,1.00,,,1.00,880.000043,未上架
165-001776,YS403双目导热硅胶2,L*W*H：5.5*5.5*1；灰色，6w.mk导热硅胶,无人机,pcs,个,原材料-组装料,加工零部件（外壳、硅胶按键、标签等）,外购,14.00,,,1.00,0.040002,未上架
725-000107,贴片陶瓷电容,"10uf,16v,0805,10%",公用物料,pcs,个,原材料-电子料,电容,外购,70.00,,,1.00,0.097971,未上架
588-000582,YS506_V2_光电编码板_P2_S01_PCBA,YS506_V2_光电编码板_P2_S01_PCBA,无人机,pcs,个,原材料-半成品,已贴线路板,委外,13.00,,,1.00,,未上架
838-000280,YN402 数传SMA-IPEX转接线1,YN402 图传SMA-IPEX转接线1，RF1.37黑色线234±5mm，SMA镀金直母头（母针）整体13牙 3.5挡板,无人机,pcs,个,原材料-包装料,天线、传感器&摄像头,外购,35.00,,,1.00,,未上架
733-000164,贴片电感,TMH0201-27NJT-LF,公用物料,pcs,个,原材料-电子料,电感,外购,28.00,,,1.00,0.024521,未上架
454-000186,瞬态电压抑制器TVS,SM8T36C,公用物料,pcs,个,原材料-电子料,二极管,外购,35.00,,,1.00,,未上架
539-000050,贴片电阻,"150K,0402,1%",公用物料,pcs,个,原材料-电子料,电阻,外购,84.00,,,1.00,0.001921,未上架
972-000270,音频功放,QA8157,公用物料,pcs,个,原材料-电子料,集成电路1（IC）,外购,28.00,,,1.00,0.400020,未上架
795-001199,塑料垫片,亚克力 启动50MM 内径22MM,无人车,pcs,个,原材料-组装料,通用机械零件,外购,28.00,,,1.00,0.334706,未上架
539-000446,贴片电阻,"62K,0805,1%",公用物料,pcs,个,原材料-电子料,电阻,外购,98.00,,,1.00,0.005311,未上架
725-000132,贴片陶瓷电容,"10uf,10V,0402,20%",公用物料,pcs,个,原材料-电子料,电容,外购,126.00,,,1.00,0.036047,未上架
849-001240,电磁阀支架,R235，哑光黑RAL 9011,无人车,pcs,个,原材料-组装料,五金件,外购,1.00,,,1.00,14.999959,未上架
363-000550,三目通讯线束,弯包胶Type C转弯12pin防水接头,无人车,pcs,个,原材料-包装料,线束（包装线束）,外购,35.00,,,1.00,66.000023,未上架
539-000154,贴片电阻,"499R,0402,1%",公用物料,pcs,个,原材料-电子料,电阻,外购,84.00,,,1.00,0.001921,未上架
725-000116,贴片陶瓷电容,"2.2uf,6.3v,0402,10%",公用物料,pcs,个,原材料-电子料,电容,外购,98.00,,,1.00,0.024973,未上架
165-002408,YN403_导电泡棉6,包裹式低密度导电泡棉15mm*8mm*8.5mm（自然高度），4-R3,自动驾驶,pcs,个,原材料-组装料,加工零部件（外壳、硅胶按键、标签等）,外购,14.00,,,1.00,0.149951,未上架
454-000297,肖特基二极管,T520F,公用物料,pcs,个,原材料-电子料,二极管,外购,70.00,,,1.00,0.186676,未上架
725-000343,贴片陶瓷电容,"22uF,6.3V,0603,20%,X5R",公用物料,pcs,个,原材料-电子料,电容,外购,70.00,,,1.00,0.025990,未上架
725-000332,贴片陶瓷电容,"20pf,50V,0402,5%",公用物料,pcs,个,原材料-电子料,电容,外购,98.00,,,1.00,0.002825,未上架
306-000105,YN412预组装包_插秧机,,自动驾驶,pcs,个,原材料-半成品,412整机,自制,,,,1.00,,未上架
849-001329,M8_304不锈钢六角法兰面尼龙防松螺母,M8  304不锈钢,无人车,pcs,个,原材料-组装料,五金件,外购,1.00,,,1.00,0.674836,未上架
725-000037,贴片陶瓷电容,"1nF,100V,0805,10%",公用物料,pcs,个,原材料-电子料,电容,外购,126.00,,,1.00,0.024973,未上架
849-000946,M2.5*8盲孔贴片螺母,M2.5*8盲孔贴片螺母，牙深6mm，铜镀锡，TMTSO2580CJT-盲孔∅5.5X9.63-M2.5,无人机,pcs,个,原材料-组装料,五金件,外购,25.00,,,1.00,0.540027,未上架
165-000765,YN501主板屏蔽罩支架2,43.9*31.2*4.4，洋白铜,自动驾驶,pcs,个,原材料-组装料,加工零部件（外壳、硅胶按键、标签等）,外购,21.00,,,1.00,,未上架
972-000938,EMMC,CWEFMI032GN2RJ,无人机,pcs,个,原材料-电子料,集成电路1（IC）,外购,1.00,,,1.00,124.999583,未上架
165-000889,YN540pro旋转雷达定高雷达固定板,L*W*H：60*53*9.8mm；壁厚1.2mm 铝合金，钝化本色,无人机,pcs,个,原材料-组装料,加工零部件（外壳、硅胶按键、标签等）,外购,42.00,,,1.00,,未上架
588-000650,YN525接口板_P2_PCBA,YN525接口板_P2_PCBA,无人机,pcs,个,原材料-半成品,已贴线路板,委外,1.00,,,1.00,,未上架
356-000520,1-YF-M20USBZ1A-2,1-YF-M20USBZ1A-2,公用物料,pcs,个,原材料-组装料,连接器1（电子）,外购,21.00,,,1.00,,未上架
165-002281,拖拉机方向盘LOGO贴(YN),外径64.6mm，滴塑带3M9448A背胶,自动驾驶,pcs,个,原材料-组装料,加工零部件（外壳、硅胶按键、标签等）,外购,21.00,,,1.00,,未上架
725-000005,贴片陶瓷电容,"56pF,50V,0402,5%",公用物料,pcs,个,原材料-电子料,电容,外购,126.00,,,1.00,0.003277,未上架
356-000427,2.54mm 双排14pin，180°直排插针,QM252B28A-07V60-145-1TU,公用物料,pcs,个,原材料-组装料,连接器1（电子）,外购,24.00,,,1.00,0.720036,未上架
725-000061,贴片陶瓷电容,"47nF,16V,0402,10%",公用物料,pcs,个,原材料-电子料,电容,外购,126.00,,,1.00,0.004972,未上架
972-000436,百兆网口PHY,STL8201FI-VC-CG,公用物料,pcs,个,原材料-电子料,集成电路1（IC）,外购,56.00,,,1.00,2.400007,未上架
321-000501,YN403_USB&SIM_P1_PCB,YN403_USB&SIM_P1_PCB,自动驾驶,pcs,个,原材料-电子料,印刷线路板,外购,35.00,,,1.00,1.419958,未上架
539-000253,贴片电阻,"249K,0402,1%",公用物料,pcs,个,原材料-电子料,电阻,外购,98.00,,,1.00,0.002147,未上架
733-000163,贴片绕线电感,ORVD252012-S47N,公用物料,pcs,个,原材料-电子料,电感,外购,30.00,,,1.00,0.115034,未上架
690-000005,贴片发光二极管,"Red,29-213/R6W-BP2Q2B/3T",公用物料,pcs,个,原材料-电子料,发光二极管,外购,21.00,,,1.00,0.068026,未上架
849-001174,M5螺母,M5*5,无人车,pcs,个,原材料-组装料,五金件,外购,1.00,,,1.00,0.103960,未上架
725-000212,贴片陶瓷电容,"330nf,16v,0402,10%",公用物料,pcs,个,原材料-电子料,电容,外购,126.00,,,1.00,0.180348,未上架
725-000320,贴片陶瓷电容,"4.7nF,50V,0402,10%",公用物料,pcs,个,原材料-电子料,电容,外购,98.00,,,1.00,0.002486,未上架
725-000033,贴片陶瓷电容,"1uF,6.3V,0402,10%",公用物料,pcs,个,原材料-电子料,电容,外购,70.00,,,1.00,0.013786,未上架
