material_code,material_name,modelnum,huid_productline_name,baseunit_number,baseunit_name,group_name,group_type,materialattr,purchase_fixedleadtime,purchase_huid_batchqty,purchase_huid_minlotsize,product_fixedleadtime,material_standard_price,product_status
539-000410,Sample Business Label b85ec631,"100R,1206,5%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5fe53d48,Purchased,98.00,,,1.00,0.011413,Sample Business Label 14d9bbad
838-000257,Sample Business Label 9c17350b,Sample Business Label e635d002,Sample Business Label 5c716e22,pcs,piece,Sample Business Label 0e5444d0,Sample Business Label 6e9ebdaf,Purchased,23.00,,,1.00,,Sample Business Label 14d9bbad
795-000784,Sample Business Label d5762491,Sample Business Label f6d4aca1,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 2d85aff0,Purchased,33.00,,,1.00,0.216169,Sample Business Label 14d9bbad
588-000583,Sample Business Label 09590a5b,Sample Business Label 09590a5b,Sample Business Label 1674b06f,pcs,piece,Sample Business Label f0207843,Sample Business Label 6ca8a46d,Outsourced,13.00,,,1.00,,Sample Business Label 14d9bbad
849-000442,Sample Business Label b39b5ada,Sample Business Label 3b6265bf,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 0f3d50d5,Purchased,33.00,,,1.00,,Sample Business Label 14d9bbad
795-000442,Sample Business Label bb18218c,Sample Business Label 82984dee,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 2d85aff0,Purchased,14.00,,,1.00,,Sample Business Label 14d9bbad
972-000686,Sample Business Label 8d19d998,BX88772CLI,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 09caa247,Purchased,56.00,,,1.00,16.900054,Sample Business Label 14d9bbad
725-000294,Sample Business Label 05087a91,"100pF,50V,0402",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 07789cfe,Purchased,98.00,,,1.00,0.002599,Sample Business Label 14d9bbad
539-000173,Sample Business Label b85ec631,"120R,1206,1%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5fe53d48,Purchased,112.00,,,1.00,0.018645,Sample Business Label 14d9bbad
849-001170,Sample Business Label 3807a8d0,Sample Business Label a349f9aa,Sample Business Label 96053b3e,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 0f3d50d5,Purchased,42.00,,,1.00,1949.999981,Sample Business Label 14d9bbad
972-000324,Sample Business Label b108b47b,CL3085(J47),Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 09caa247,Purchased,42.00,,,1.00,0.360018,Sample Business Label 14d9bbad
849-001314,Sample Business Label 4e686010,Sample Business Label 20da5fcf,Sample Business Label 96053b3e,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 0f3d50d5,Purchased,1.00,,,1.00,0.160008,Sample Business Label 14d9bbad
358-000155,NMOS,KMTL3134K,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5bce86f3,Purchased,56.00,,,1.00,0.500025,Sample Business Label 14d9bbad
795-000748,Sample Business Label 51920dfe,Sample Business Label 677b0386,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 2d85aff0,Purchased,14.00,,,1.00,0.200010,Sample Business Label 14d9bbad
539-000462,Sample Business Label b85ec631,"100R,1206,1%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5fe53d48,Purchased,56.00,,,1.00,0.009040,Sample Business Label 14d9bbad
791-000007,Sample Business Label 77e62d0c,Sample Business Label 26923961,Autonomous Driving,pcs,piece,Sample Business Label f0207843,Sample Business Label eba66936,In-house,1.00,,,1.00,,Sample Business Label 14d9bbad
454-000206,Sample Business Label e55eeeed,S-MBZT52C18T1G,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5680b573,Purchased,105.00,,,1.00,0.064862,Sample Business Label 14d9bbad
733-000040,Sample Business Label 43b7aeb5,TWPA4030S3R3MT,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label f3f2ee9b,Purchased,28.00,,,1.00,0.144979,Sample Business Label 14d9bbad
356-000485,Sample Business Label b302350e,Sample Business Label fa23e69c,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label db158135,Purchased,30.00,,,1.00,1.150001,Sample Business Label 14d9bbad
321-000677,Sample Business Label b27bf72c,601C_MODULE_P6_PCB,Sample Business Label 7bdc2d0a,pcs,piece,Sample Business Label 17302eae,Sample Business Label cbf023bc,Purchased,50.00,,,1.00,1.772518,Sample Business Label 14d9bbad
725-000073,Sample Business Label 05087a91,"33uF,10v,1210,20%,X5R",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 07789cfe,Purchased,154.00,,,1.00,0.687040,Sample Business Label 14d9bbad
795-001177,Sample Business Label 7302a99d,B119B-2,Sample Business Label 96053b3e,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 2d85aff0,Purchased,28.00,,,1.00,33.674000,Sample Business Label 14d9bbad
364-000048,Sample Business Label 361c5ed2,Sample Business Label 83b5d634,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label d8af7f3d,Purchased,10.00,,,1.00,,Sample Business Label 14d9bbad
972-000020,Sample Business Label 3f592a1e,NC74VHC1G08DFT2G,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 09caa247,Purchased,1.00,,,1.00,1.121186,Sample Business Label 14d9bbad
972-000254,Sample Business Label 5a34dcf4,TN74LVC2G34DBVR,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 09caa247,Purchased,42.00,,,1.00,0.752580,Sample Business Label 14d9bbad
358-000077,MOSFET,KMTL3401A,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5bce86f3,Purchased,84.00,,,1.00,0.084976,Sample Business Label 14d9bbad
795-000479,Sample Business Label d6b7a9e5,L*W*H=16*4*3mm，6W,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 2d85aff0,Purchased,14.00,,,1.00,,Sample Business Label 14d9bbad
725-000400,Sample Business Label 05087a91,33nF，50V，0603，10%，X7R,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 07789cfe,Purchased,84.00,,,1.00,0.007345,Sample Business Label 14d9bbad
356-000277,Sample Business Label 60adf3d4,ZZK1325-204SG0A11501,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label db158135,Purchased,25.00,,,1.00,0.115034,Sample Business Label 14d9bbad
539-000366,Sample Business Label b85ec631,"40.2K,0603,1%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5fe53d48,Purchased,84.00,,,1.00,0.003616,Sample Business Label 14d9bbad
725-000130,Sample Business Label 05087a91,"220nF,6.3v,0402,10%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 07789cfe,Purchased,28.00,,,1.00,,Sample Business Label 14d9bbad
849-001191,Sample Business Label 28900e58,Sample Business Label a95993fd,Sample Business Label 96053b3e,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 0f3d50d5,Purchased,1.00,,,1.00,8.999998,Sample Business Label 14d9bbad
505-000023,Sample Business Label cf536e1e,Sample Business Label 37a75360,Sample Business Label 7bdc2d0a,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 77afae54,Purchased,35.00,,,1.00,23.000020,Sample Business Label 14d9bbad
795-000779,Sample Business Label 4402d857,Sample Business Label 16bd82d9,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 2d85aff0,Purchased,21.00,,,1.00,0.620031,Sample Business Label 14d9bbad
972-000453,Sample Business Label 42937b11,TGM3749YTN6G/TR,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 09caa247,Purchased,64.00,,,1.00,0.620031,Sample Business Label 14d9bbad
539-000589,Sample Business Label b85ec631,"4.7K,0201,1%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5fe53d48,Purchased,98.00,,,1.00,0.002034,Sample Business Label 14d9bbad
454-000233,Sample Business Label 13a7d943,5.0SMDJ85CA,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5680b573,Purchased,56.00,,,1.00,0.887954,Sample Business Label 14d9bbad
690-000016,Sample Business Label 87df3301,"BLUE,29-31-B6C-EP1Q2SZ-3T(GN)",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label f3ac5013,Purchased,28.00,,,1.00,0.100005,Sample Business Label 14d9bbad
606-000012,Sample Business Label 0b9f5f95,Sample Business Label 5e7b6c5b,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 0e5444d0,Sample Business Label 84fc6382,Purchased,10.00,,,1.00,,Sample Business Label 14d9bbad
733-000172,Sample Business Label be98a238,NWLA0502S-100MT,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label f3f2ee9b,Purchased,56.00,,,1.00,0.517992,Sample Business Label 14d9bbad
588-000461,Sample Business Label c53e4865,YN402_BACK_KEY_P1,Sample Business Label 1674b06f,pcs,piece,Sample Business Label f0207843,Sample Business Label 6ca8a46d,Outsourced,33.00,,,1.00,,Sample Business Label 14d9bbad
838-000337,Sample Business Label e40c070c,HX-DUX611A-JG011,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 0e5444d0,Sample Business Label 6e9ebdaf,Purchased,35.00,,,1.00,,Sample Business Label 14d9bbad
549-000320,Sample Business Label 33f555aa,Sample Business Label f4c562f9,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 0e5444d0,Sample Business Label 5b88d24a,Purchased,42.00,,,1.00,,Sample Business Label 14d9bbad
454-000200,Sample Business Label 2b176d5b,MBAS40-04LT1G,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5680b573,Purchased,84.00,,,1.00,0.048251,Sample Business Label 14d9bbad
588-000488,YC402_SK3568PWR_P2_S01_PCBA,YC402_SK3568PWR_P2_S01_PCBA,Sample Business Label 1674b06f,pcs,piece,Sample Business Label f0207843,Sample Business Label 6ca8a46d,Outsourced,33.00,,,1.00,,Sample Business Label 14d9bbad
972-000204,Sample Business Label 5c617ad2,NP3302DJ-LF-Z,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 09caa247,Purchased,112.00,,,1.00,,Sample Business Label 14d9bbad
838-000276,Sample Business Label 661c588a,Sample Business Label 4ab7cf85,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 0e5444d0,Sample Business Label 6e9ebdaf,Purchased,35.00,,,1.00,,Sample Business Label 14d9bbad
454-000253,Sample Business Label 2b176d5b,KSTDF140A,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5680b573,Purchased,56.00,,,1.00,0.042036,Sample Business Label 14d9bbad
527-000034,Sample Business Label 863937fd,UZ3420E,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label f5e6f23a,Purchased,126.00,,,1.00,0.495053,Sample Business Label 14d9bbad
895-000059,Sample Business Label afce8b6c,LN5252A1-25H15-OPTR,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label d7716c4a,Purchased,25.00,,,1.00,0.109949,Sample Business Label 14d9bbad
539-000083,Sample Business Label b85ec631,"5.11R,0603,1%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5fe53d48,Purchased,98.00,,,1.00,0.009831,Sample Business Label 14d9bbad
363-000546,Sample Business Label 8643fc64,Sample Business Label 462ea70d,Sample Business Label 96053b3e,pcs,piece,Sample Business Label 0e5444d0,Sample Business Label 797c70ef,Purchased,35.00,,,1.00,1.223790,Sample Business Label 14d9bbad
321-000254,Sample Business Label b9623a4c,Sample Business Label b9623a4c,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 17302eae,Sample Business Label cbf023bc,Purchased,30.00,,,1.00,6.563040,Sample Business Label 14d9bbad
725-000367,Sample Business Label 05087a91,56pF 50V 1402 5% C0G,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 07789cfe,Purchased,77.00,,,1.00,0.002486,Sample Business Label 14d9bbad
795-000762,Sample Business Label 15472e42,Sample Business Label ce190102,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 2d85aff0,Purchased,14.00,,,1.00,6.750055,Sample Business Label 14d9bbad
363-000584,Sample Business Label 0b4de862,,Sample Business Label 96053b3e,pcs,piece,Sample Business Label 17302eae,Sample Business Label 797c70ef,Purchased,35.00,,,1.00,,Sample Business Label 14d9bbad
588-000297,Sample Business Label 25dd7586,Sample Business Label 25dd7586,Sample Business Label 1674b06f,pcs,piece,Sample Business Label f0207843,Sample Business Label 6ca8a46d,Outsourced,33.00,,,1.00,,Sample Business Label 14d9bbad
588-000577,UB200L_MAIN_KY_P1_S2_PCBA,UB200L_MAIN_KY_P1_S2_PCBA,Sample Business Label 735ac064,pcs,piece,Sample Business Label f0207843,Sample Business Label 6ca8a46d,Outsourced,10.00,,,1.00,,Sample Business Label 14d9bbad
539-000271,Sample Business Label b85ec631,"510K,0402,1%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5fe53d48,Purchased,98.00,,,1.00,0.001921,Sample Business Label 14d9bbad
165-003204,Sample Business Label fc8c9d87,Sample Business Label fc39359a,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,28.00,,,1.00,,Sample Business Label 14d9bbad
356-000365,Sample Business Label ab331cd9,ZZK2243-208SG0ABNUT1,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label db158135,Purchased,25.00,,,1.00,0.569972,Sample Business Label 14d9bbad
972-000284,Sample Business Label 4874968a,JST8310,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 09caa247,Purchased,63.00,,,1.00,5.999961,Sample Business Label 14d9bbad
895-000091,Sample Business Label 2a982866,G3VM-61VY2-TR,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label d7716c4a,Purchased,112.00,,,1.00,3.149988,Sample Business Label 14d9bbad
165-002946,Sample Business Label e4d69323,Sample Business Label 66bcaf0c,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,14.00,,,1.00,0.680034,Sample Business Label 14d9bbad
165-003387,Sample Business Label 63546e62,Sample Business Label 78465443,Sample Business Label 96053b3e,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,1.00,,,1.00,80.000045,Sample Business Label 14d9bbad
849-000410,Sample Business Label 714c07a7,SMD-8-0129013025；0.12*9.0*13.0*2.5MM,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 0f3d50d5,Purchased,20.00,,,1.00,,Sample Business Label 14d9bbad
539-000476,Sample Business Label 333baf41,DMFD103F3900HANT,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5fe53d48,Purchased,35.00,,,1.00,0.089948,Sample Business Label 14d9bbad
972-000659,MCU,BMT630HV100,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 09caa247,Purchased,56.00,,,1.00,27.869981,Sample Business Label 14d9bbad
795-000780,Sample Business Label bf6b4686,Sample Business Label 16bd82d9,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 2d85aff0,Purchased,21.00,,,1.00,0.440022,Sample Business Label 14d9bbad
539-000380,Sample Business Label b85ec631,"6.8R,0402,1%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5fe53d48,Purchased,112.00,,,1.00,0.004633,Sample Business Label 14d9bbad
849-000544,Sample Business Label 91f07de3,Sample Business Label b4d7bc0d,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 0f3d50d5,Purchased,24.00,,,1.00,0.200010,Sample Business Label 14d9bbad
895-000057,Sample Business Label b8715836,LN6060A1-20H50-0PTR,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label d7716c4a,Purchased,28.00,,,1.00,0.124978,Sample Business Label 14d9bbad
690-000048,Sample Business Label 87df3301,29-217/BHC-ZL1M2RY/6T,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label f3ac5013,Purchased,35.00,,,1.00,0.058986,Sample Business Label 14d9bbad
725-000180,Sample Business Label 05087a91,"47nF,50V,0402,10%,X7R",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 07789cfe,Purchased,98.00,,,1.00,0.005989,Sample Business Label 14d9bbad
994-000328,Sample Business Label 531444e5,Sample Business Label 6c66bac6,Sample Business Label 5c716e22,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label d9643929,Purchased,35.00,,,1.00,,Sample Business Label 14d9bbad
165-003378,Sample Business Label fcddc51d,Sample Business Label 727adfbe,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,28.00,,,1.00,29.269486,Sample Business Label 14d9bbad
795-000764,Sample Business Label 672db27b,Sample Business Label e4cd7f77,Sample Business Label 7bdc2d0a,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 2d85aff0,Purchased,28.00,,,1.00,3.360055,Sample Business Label 14d9bbad
795-000354,Sample Business Label ce1d688b,Sample Business Label 06f7bf84,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 2d85aff0,Purchased,14.00,,,1.00,,Sample Business Label 14d9bbad
