seq_no,bom_version,bom_material_code,bom_level,material_code,material_name,usage_numerator,usage_denominator,standard_usage,variable_loss_rate,demand_quantity,alt_group_no,alt_part,alt_priority,alt_method,parent_material_code
2912,2026-08-05,367-000097,6,539-000271,贴片电阻,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000466
2913,2026-08-05,367-000097,6,539-000247,贴片电阻,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000466
2914,2026-08-05,367-000097,6,539-000008,贴片电阻,43.000000,1.000000,43.000000,0.00,43.000000,0,,0,,588-000466
2915,2026-08-05,367-000097,6,539-000040,贴片电阻,3.000000,1.000000,3.000000,0.00,3.000000,0,,0,,588-000466
2916,2026-08-05,367-000097,6,539-000031,贴片电阻,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000466
2917,2026-08-05,367-000097,6,539-000006,贴片电阻,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,588-000466
2918,2026-08-05,367-000097,6,539-000022,贴片电阻,6.000000,1.000000,6.000000,0.00,6.000000,0,,0,,588-000466
2919,2026-08-05,367-000097,6,539-000002,贴片电阻,44.000000,1.000000,44.000000,0.00,44.000000,0,,0,,588-000466
2920,2026-08-05,367-000097,6,539-000004,贴片电阻,8.000000,1.000000,8.000000,0.00,8.000000,0,,0,,588-000466
2921,2026-08-05,367-000097,6,539-000001,贴片电阻,3.000000,1.000000,3.000000,0.00,3.000000,0,,0,,588-000466
2922,2026-08-05,367-000097,6,539-000451,贴片电阻,24.000000,1.000000,24.000000,0.00,24.000000,0,,0,,588-000466
2923,2026-08-05,367-000097,6,539-000446,贴片电阻,7.000000,1.000000,7.000000,0.00,7.000000,0,,0,,588-000466
2924,2026-08-05,367-000097,6,539-000388,热敏电阻,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,588-000466
2925,2026-08-05,367-000097,6,539-000005,贴片电阻,12.000000,1.000000,12.000000,0.00,12.000000,0,,0,,588-000466
2926,2026-08-05,367-000097,6,539-000041,贴片电阻,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,588-000466
2927,2026-08-05,367-000097,6,539-000155,贴片电阻,4.000000,1.000000,4.000000,0.00,4.000000,0,,0,,588-000466
2928,2026-08-05,367-000097,6,539-000322,贴片电阻,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,588-000466
2929,2026-08-05,367-000097,6,539-000114,贴片电阻,6.000000,1.000000,6.000000,0.00,6.000000,0,,0,,588-000466
2930,2026-08-05,367-000097,6,539-000532,贴片电阻,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,588-000466
2931,2026-08-05,367-000097,6,539-000028,贴片电阻,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,588-000466
2932,2026-08-05,367-000097,6,539-000079,贴片电阻,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,588-000466
2933,2026-08-05,367-000097,6,539-000140,贴片电阻,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,588-000466
2934,2026-08-05,367-000097,6,539-000018,贴片电阻,6.000000,1.000000,6.000000,0.00,6.000000,0,,0,,588-000466
2935,2026-08-05,367-000097,6,539-000106,贴片电阻,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000466
2936,2026-08-05,367-000097,6,539-000154,贴片电阻,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000466
2937,2026-08-05,367-000097,6,539-000385,贴片电阻,7.000000,1.000000,7.000000,0.00,7.000000,0,,0,,588-000466
2938,2026-08-05,367-000097,6,454-000235,TVS二极管,3.000000,1.000000,3.000000,0.00,3.000000,0,,0,,588-000466
2939,2026-08-05,367-000097,6,733-000121,贴片共模电感,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,588-000466
2940,2026-08-05,367-000097,6,972-000005,低压差线性稳压器,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000466
2941,2026-08-05,367-000097,6,972-000475,电源芯片,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000466
2942,2026-08-05,367-000097,6,972-000488,三相独立半桥驱动芯片,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,588-000466
2943,2026-08-05,367-000097,6,972-000410,MCU,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,588-000466
2944,2026-08-05,367-000097,6,972-000092,运算放大器,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,588-000466
2945,2026-08-05,367-000097,6,972-000432,逻辑芯片,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,588-000466
2946,2026-08-05,367-000097,6,321-000360,YC540S_药箱控制板_P0_PCB,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000466
2947,2026-08-05,367-000097,6,527-000023,贴片无源晶振,2.000000,1.000000,2.000000,0.00,2.000000,25,√,1,替代,588-000466
2948,2026-08-05,367-000097,6,527-000025,贴片无源晶振,2.000000,1.000000,2.000000,0.00,2.000000,25,√,2,替代,588-000466
1,2026-08-05,367-000102,0,367-000102,625 农业无人飞机,,,1.000000,0.00,1.000000,0,,0,,
2,2026-08-05,367-000102,1,308-000032,YN525无人机主机双离心版总装,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,367-000102
3,2026-08-05,367-000102,1,165-002525,YN525_机头上外罩盖板-绿色版,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,367-000102
4,2026-08-05,367-000102,1,165-002297,YN525_机头上外罩,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,367-000102
5,2026-08-05,367-000102,1,165-002298,YN525_机头下外罩,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,367-000102
6,2026-08-05,367-000102,1,849-000953,M3*20_不锈钢法兰内六角机牙螺丝_整圈耐落,14.000000,1.000000,14.000000,0.00,14.000000,0,,0,,367-000102
7,2026-08-05,367-000102,1,165-001654,农业无人飞机空白铭牌,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,367-000102
8,2026-08-05,367-000102,1,849-000332,抽芯铆钉,4.000000,1.000000,4.000000,0.00,4.000000,0,,0,,367-000102
9,2026-08-05,367-000102,1,468-000495,YN525-产品说明书-中性英文版,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,367-000102
10,2026-08-05,367-000102,1,606-000691,YN525-整机包纸箱-中性英文版,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,367-000102
11,2026-08-05,367-000102,1,606-000692,YN525-整机包装内衬,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,367-000102
12,2026-08-05,367-000102,1,165-002619,实木栈板,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,367-000102
13,2026-08-05,367-000102,2,308-000005,YN525机架模块组件,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,308-000032
14,2026-08-05,367-000102,2,308-000020,YN525集成药箱A组件,1.000000,1.000000,1.000000,0.00,1.000000,2,,0,替代,308-000032
15,2026-08-05,367-000102,2,308-000021,YN525集成药箱B组件,1.000000,1.000000,1.000000,0.00,1.000000,2,√,1,替代,308-000032
16,2026-08-05,367-000102,2,308-000010,YN525脚架组件,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,308-000032
17,2026-08-05,367-000102,2,308-000004,YN525航电模块组件,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,308-000032
18,2026-08-05,367-000102,2,308-000023,YN525后离心喷头组件,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,308-000032
19,2026-08-05,367-000102,2,308-000024,YN525机臂动力套组件1号,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,308-000032
20,2026-08-05,367-000102,2,308-000025,YN525机臂动力套组件2号,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,308-000032
21,2026-08-05,367-000102,2,308-000026,YN525机臂动力套组件3号,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,308-000032
22,2026-08-05,367-000102,2,308-000027,YN525机臂动力套组件4号,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,308-000032
23,2026-08-05,367-000102,2,362-000170,YN540 40寸反桨组件_新丝印无YN logo,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,308-000032
24,2026-08-05,367-000102,2,362-000171,YN540 40寸正桨组件_新丝印无YN logo,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,308-000032
25,2026-08-05,367-000102,2,165-002333,YN525_离心喷头34号固定座,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,308-000032
26,2026-08-05,367-000102,2,165-002334,YN525_机臂护线硅胶套,4.000000,1.000000,4.000000,0.00,4.000000,0,,0,,308-000032
27,2026-08-05,367-000102,2,165-002335,YN525_机臂护线硅胶套抱箍,4.000000,1.000000,4.000000,0.00,4.000000,0,,0,,308-000032
28,2026-08-05,367-000102,2,165-001027,YN540PRO_RTK支架硅胶圈,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,308-000032
29,2026-08-05,367-000102,2,525-000025,YN580止回阀弯通接头组件,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,308-000032
30,2026-08-05,367-000102,2,795-000667,YN540S-E14手拧水管螺母,4.000000,1.000000,4.000000,0.00,4.000000,0,,0,,308-000032
31,2026-08-05,367-000102,2,795-000668,YN540S-E14水管螺母,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,308-000032
32,2026-08-05,367-000102,2,165-002384,YN525前机臂水管,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,308-000032
33,2026-08-05,367-000102,2,849-000287,M4*20_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,20.000000,1.000000,20.000000,0.00,20.000000,0,,0,,308-000032
34,2026-08-05,367-000102,2,849-000886,M4*40_不锈钢杯头机牙内六角螺丝_整圈耐落,4.000000,1.000000,4.000000,0.00,4.000000,0,,0,,308-000032
35,2026-08-05,367-000102,2,849-000748,M8*30_不锈钢法兰内六角机牙螺丝_整圈耐落,4.000000,1.000000,4.000000,0.00,4.000000,0,,0,,308-000032
36,2026-08-05,367-000102,2,849-000289,M4*26_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,16.000000,1.000000,16.000000,0.00,16.000000,0,,0,,308-000032
37,2026-08-05,367-000102,2,849-000744,M3*25_不锈钢法兰内六角机牙螺丝_整圈耐落,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,308-000032
38,2026-08-05,367-000102,2,770-000132,4+4P连接器堵头,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,308-000032
39,2026-08-05,367-000102,2,849-000282,M3*8_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,8.000000,1.000000,8.000000,0.00,8.000000,0,,0,,308-000032
40,2026-08-05,367-000102,2,838-000374,四系统全频外置无人机天线,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,308-000032
41,2026-08-05,367-000102,2,165-002532,YN525_桨托,4.000000,1.000000,4.000000,0.00,4.000000,0,,0,,308-000032
42,2026-08-05,367-000102,3,308-000029,YN525称重计组件,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,308-000005
43,2026-08-05,367-000102,3,308-000011,YN525机架组件,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,308-000005
44,2026-08-05,367-000102,3,308-000003,YN525接口板组件,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,308-000005
45,2026-08-05,367-000102,3,165-002284,YN525_机头支架左,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,308-000005
46,2026-08-05,367-000102,3,165-002285,YN525_机头支架右,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,308-000005
47,2026-08-05,367-000102,3,165-002286,YN525_分电板防尘胶塞,6.000000,1.000000,6.000000,0.00,6.000000,0,,0,,308-000005
48,2026-08-05,367-000102,3,165-002287,YN525_机尾线仓,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,308-000005
49,2026-08-05,367-000102,3,165-002288,YN525_机尾线仓盖,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,308-000005
50,2026-08-05,367-000102,3,165-002289,YN525_机尾小线夹,5.000000,1.000000,5.000000,0.00,5.000000,0,,0,,308-000005
51,2026-08-05,367-000102,3,165-002290,YN525_机尾信号线夹,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,308-000005
52,2026-08-05,367-000102,3,165-002291,YN525_鱼眼摄像头固定支架,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,308-000005
53,2026-08-05,367-000102,3,165-002292,YN525_机头左侧线夹,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,308-000005
54,2026-08-05,367-000102,3,165-002293,YN525_机头右侧线夹,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,308-000005
55,2026-08-05,367-000102,3,994-000526,YN525_分电板信号转接线,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,308-000005
56,2026-08-05,367-000102,3,994-000527,YN525_作业总线,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,308-000005
57,2026-08-05,367-000102,3,994-000528,YN525_接口板供电转接线,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,308-000005
58,2026-08-05,367-000102,3,308-000006,YN525分电板组件,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,308-000005
59,2026-08-05,367-000102,3,525-000138,YS410鱼眼摄像头组件V1.1组装BOM,1.000000,1.000000,1.000000,0.00,1.000000,2,,0,替代,308-000005
60,2026-08-05,367-000102,3,525-000021,YS410鱼眼摄像头组件,1.000000,1.000000,1.000000,0.00,1.000000,2,√,1,替代,308-000005
61,2026-08-05,367-000102,3,165-001818,YN580接口板减震脚垫,6.000000,1.000000,6.000000,0.00,6.000000,0,,0,,308-000005
62,2026-08-05,367-000102,3,165-000526,YN540电池固定扣,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,308-000005
63,2026-08-05,367-000102,3,165-001607,YN540S_作业总线护罩,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,308-000005
64,2026-08-05,367-000102,3,849-000749,M4*24_不锈钢法兰内六角机牙螺丝_整圈耐落,35.000000,1.000000,35.000000,0.00,35.000000,0,,0,,308-000005
65,2026-08-05,367-000102,3,849-000922,M4*22_不锈钢法兰内六角机牙螺丝_整圈耐落,12.000000,1.000000,12.000000,0.00,12.000000,0,,0,,308-000005
66,2026-08-05,367-000102,3,849-000626,M3*8_不锈钢平头倒边内六角机牙螺丝_整圈耐落,12.000000,1.000000,12.000000,0.00,12.000000,0,,0,,308-000005
67,2026-08-05,367-000102,3,849-000633,M3*8_不锈钢十字沉头机牙螺丝_整圈耐落,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,308-000005
68,2026-08-05,367-000102,3,849-000516,M3*8_不锈钢十字圆头机牙螺丝_整圈耐落,3.000000,1.000000,3.000000,0.00,3.000000,0,,0,,308-000005
69,2026-08-05,367-000102,3,849-000287,M4*20_不锈钢杯头内六角滚花机牙螺丝_整圈耐落,4.000000,1.000000,4.000000,0.00,4.000000,0,,0,,308-000005
70,2026-08-05,367-000102,3,849-000296,M6*12*1_不锈钢平垫,10.000000,1.000000,10.000000,0.00,10.000000,0,,0,,308-000005
71,2026-08-05,367-000102,3,849-000756,Φ5*12+M4*8_不锈钢塞打螺丝_整圈耐落,10.000000,1.000000,10.000000,0.00,10.000000,0,,0,,308-000005
72,2026-08-05,367-000102,3,308-000034,YN525药箱控制盒组件,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,308-000020
73,2026-08-05,367-000102,3,165-002347,YN525药箱箱体,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,308-000020
74,2026-08-05,367-000102,3,308-000035,YN525药箱盖组件,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,308-000020
75,2026-08-05,367-000102,3,165-002348,YN525药箱面罩,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,308-000020
76,2026-08-05,367-000102,3,165-002349,YN525集成药箱硅胶线卡,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,308-000020
77,2026-08-05,367-000102,3,549-000318,YN540S_叶轮泵,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,308-000020
78,2026-08-05,367-000102,3,549-000689,YN580流量计,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,308-000020
79,2026-08-05,367-000102,3,165-002350,YN525药箱出药口四通,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,308-000020
80,2026-08-05,367-000102,3,165-001344,YN540S-药箱四通手拧旋盖,4.000000,1.000000,4.000000,0.00,4.000000,0,,0,,308-000020
81,2026-08-05,367-000102,3,795-000668,YN540S-E14水管螺母,6.000000,1.000000,6.000000,0.00,6.000000,0,,0,,308-000020
82,2026-08-05,367-000102,3,165-002351,YN525加药口过滤网,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,308-000020
83,2026-08-05,367-000102,3,165-001337,YN540S_出药口过滤网,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,308-000020
84,2026-08-05,367-000102,3,165-001338,YN540S-出药口过滤网扣盖,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,308-000020
85,2026-08-05,367-000102,3,165-001341,YN540s_水泵出药口水管,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,308-000020
86,2026-08-05,367-000102,3,165-002352,YN525流量计出药口水管,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,308-000020
87,2026-08-05,367-000102,3,849-000713,YN540S-药箱防松车件,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,308-000020
88,2026-08-05,367-000102,3,849-000714,M1.5*30不锈钢R型开口销,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,308-000020
89,2026-08-05,367-000102,3,849-000653,M4*35内六角螺丝,4.000000,1.000000,4.000000,0.00,4.000000,0,,0,,308-000020
90,2026-08-05,367-000102,3,849-000926,YN525药箱盖连接8字扣,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,308-000020
91,2026-08-05,367-000102,3,165-001580,密封圈外径44*3.5,5.000000,1.000000,5.000000,0.00,5.000000,0,,0,,308-000020
92,2026-08-05,367-000102,3,165-001348,密封圈外径53*3.1,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,308-000020
93,2026-08-05,367-000102,3,165-001556,YN540S_喷洒总线防尘罩（英文版）,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,308-000020
94,2026-08-05,367-000102,3,994-000543,YN525_喷洒总线,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,308-000020
95,2026-08-05,367-000102,3,849-000944,YN525流量计调节车件,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,308-000020
96,2026-08-05,367-000102,3,165-002383,密封圈外径8*1.9,6.000000,1.000000,6.000000,0.00,6.000000,0,,0,,308-000020
97,2026-08-05,367-000102,3,795-000883,YN525药箱盖连接绳,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,308-000020
98,2026-08-05,367-000102,3,849-001156,M4*7_不锈钢大平头倒边内六角机牙螺丝_整圈耐落,5.000000,1.000000,5.000000,0.00,5.000000,0,,0,,308-000020
99,2026-08-05,367-000102,3,849-000955,M4*20_不锈钢法兰内六角机牙螺丝_整圈耐落,4.000000,1.000000,4.000000,0.00,4.000000,0,,0,,308-000020
100,2026-08-05,367-000102,3,849-001349,不锈钢套筒φ6*4*13,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,308-000020
101,2026-08-05,367-000102,3,849-000712,M4*16平头倒边内六角螺丝,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,308-000020
102,2026-08-05,367-000102,3,165-002347,YN525药箱箱体,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,308-000021
103,2026-08-05,367-000102,3,308-000035,YN525药箱盖组件,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,308-000021
104,2026-08-05,367-000102,3,165-002348,YN525药箱面罩,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,308-000021
105,2026-08-05,367-000102,3,165-002349,YN525集成药箱硅胶线卡,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,308-000021
106,2026-08-05,367-000102,3,165-002350,YN525药箱出药口四通,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,308-000021
107,2026-08-05,367-000102,3,165-002351,YN525加药口过滤网,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,308-000021
108,2026-08-05,367-000102,3,165-002352,YN525流量计出药口水管,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,308-000021
109,2026-08-05,367-000102,3,849-000926,YN525药箱盖连接8字扣,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,308-000021
110,2026-08-05,367-000102,3,994-000543,YN525_喷洒总线,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,308-000021
111,2026-08-05,367-000102,3,849-000944,YN525流量计调节车件,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,308-000021
112,2026-08-05,367-000102,3,165-002383,密封圈外径8*1.9,6.000000,1.000000,6.000000,0.00,6.000000,0,,0,,308-000021
113,2026-08-05,367-000102,3,525-000011,YN580药箱控制盒组件,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,308-000021
114,2026-08-05,367-000102,3,549-000688,YN580叶轮泵,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,308-000021
115,2026-08-05,367-000102,3,549-000689,YN580流量计,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,308-000021
116,2026-08-05,367-000102,3,165-001344,YN540S-药箱四通手拧旋盖,4.000000,1.000000,4.000000,0.00,4.000000,0,,0,,308-000021
117,2026-08-05,367-000102,3,795-000668,YN540S-E14水管螺母,6.000000,1.000000,6.000000,0.00,6.000000,0,,0,,308-000021
118,2026-08-05,367-000102,3,165-001337,YN540S_出药口过滤网,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,308-000021
119,2026-08-05,367-000102,3,165-001338,YN540S-出药口过滤网扣盖,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,308-000021
120,2026-08-05,367-000102,3,165-001341,YN540s_水泵出药口水管,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,308-000021
121,2026-08-05,367-000102,3,849-000713,YN540S-药箱防松车件,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,308-000021
122,2026-08-05,367-000102,3,849-000714,M1.5*30不锈钢R型开口销,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,308-000021
123,2026-08-05,367-000102,3,849-000653,M4*35内六角螺丝,4.000000,1.000000,4.000000,0.00,4.000000,0,,0,,308-000021
124,2026-08-05,367-000102,3,165-001580,密封圈外径44*3.5,5.000000,1.000000,5.000000,0.00,5.000000,0,,0,,308-000021
125,2026-08-05,367-000102,3,165-001348,密封圈外径53*3.1,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,308-000021
126,2026-08-05,367-000102,3,165-001556,YN540S_喷洒总线防尘罩（英文版）,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,308-000021
